album_name,track_title,track_num,lyric,line
Speak Now Taylor's Version,I Can See You,20,You brush past me in the hallway,2
Speak Now Taylor's Version,I Can See You,20,"And you don't think I, I, I can see ya, do ya?",3
Speak Now Taylor's Version,I Can See You,20,I've been watchin' you for ages,4
Speak Now Taylor's Version,I Can See You,20,And I spend my time tryin' not to feel it,5
Speak Now Taylor's Version,I Can See You,20,But what would you do if I went to touch you now?,6
Speak Now Taylor's Version,I Can See You,20,What would you do if they never found us out?,7
Speak Now Taylor's Version,I Can See You,20,What would you do if we never made a sound?,8
Speak Now Taylor's Version,I Can See You,20,Cause I can see you waitin' down the hall from me,9
Speak Now Taylor's Version,I Can See You,20,And I could see you up against the wall with me,10
Speak Now Taylor's Version,I Can See You,20,"And what would you do? Baby, if you only knew",11
Speak Now Taylor's Version,I Can See You,20,That I can see you,12
Speak Now Taylor's Version,I Can See You,20,"Uh-uh, uh, uh",13
Speak Now Taylor's Version,I Can See You,20,And we kept everything professional,14
Speak Now Taylor's Version,I Can See You,20,"But something's changed, it's somethin' I, I like",15
Speak Now Taylor's Version,I Can See You,20,They keep watchful eyes on us,16
Speak Now Taylor's Version,I Can See You,20,So it's best that we move fast and keep quiet,17
Speak Now Taylor's Version,I Can See You,20,You won't believe half the things I see inside my head,18
Speak Now Taylor's Version,I Can See You,20,Wait 'til you see half the things that haven't happened yet,19
Speak Now Taylor's Version,I Can See You,20,But what would you do if I went to touch you now?,20
Speak Now Taylor's Version,I Can See You,20,What would you do if they never found us out?,21
Speak Now Taylor's Version,I Can See You,20,What would you do if we never made a sound?,22
Speak Now Taylor's Version,I Can See You,20,Cause I can see you waitin' down the hall from me,23
Speak Now Taylor's Version,I Can See You,20,And I could see you up against the wall with me,24
Speak Now Taylor's Version,I Can See You,20,"And what would you do? Baby, if you only knew, oh, oh, oh",25
Speak Now Taylor's Version,I Can See You,20,That I could see you throw your jacket on the floor,26
Speak Now Taylor's Version,I Can See You,20,"I could see you, make me want you even more",27
Speak Now Taylor's Version,I Can See You,20,"What would you do? Baby, if you only knew",28
Speak Now Taylor's Version,I Can See You,20,That I can see you,29
Speak Now Taylor's Version,I Can See You,20,"Uh-uh, uh, uh",30
Speak Now Taylor's Version,I Can See You,20,I can see you in your suit and your necktie,31
Speak Now Taylor's Version,I Can See You,20,"Passed me a note saying, ""Meet me tonight""",32
Speak Now Taylor's Version,I Can See You,20,"Then we kissed and you know I won't ever tell, yeah",33
Speak Now Taylor's Version,I Can See You,20,And I could see you being my addiction,34
Speak Now Taylor's Version,I Can See You,20,You can see me as a secret mission,35
Speak Now Taylor's Version,I Can See You,20,Hide away and I will start behaving myself,36
Speak Now Taylor's Version,I Can See You,20,"Uh-uh, uh, uh",37
Speak Now Taylor's Version,I Can See You,20,"Oh-oh, oh, oh",38
Speak Now Taylor's Version,I Can See You,20,I can see you waitin' down the hall from me,39
Speak Now Taylor's Version,I Can See You,20,And I could see you up against the wall with me,40
Speak Now Taylor's Version,I Can See You,20,"And what would you do? Baby, if you only knew, oh",41
Speak Now Taylor's Version,I Can See You,20,That I could see you throw your jacket on the floor,42
Speak Now Taylor's Version,I Can See You,20,"I could see you, make me want you even more",43
Speak Now Taylor's Version,I Can See You,20,"What would you do? Baby, if you only knew",44
Speak Now Taylor's Version,I Can See You,20,"That I can see you, oh, I can see you",45
Speak Now Taylor's Version,I Can See You,20,"Oh, I see you, I see you, baby",46
Speak Now Taylor's Version,I Can See You,20,I see you,47
Speak Now Taylor's Version,I Can See You,20,"(Uh-uh, uh, uh) I see you, I see you, baby",48
Speak Now Taylor's Version,I Can See You,20,"Oh, baby",49
Speak Now Taylor's Version,Castles Crumbling,21,"(Once, I had an empire)",1
Speak Now Taylor's Version,Castles Crumbling,21,"(Once, I had an empire)",2
Speak Now Taylor's Version,Castles Crumbling,21,"(Once, I had an empire)",3
Speak Now Taylor's Version,Castles Crumbling,21,"Once, I had an empire in a golden age",4
Speak Now Taylor's Version,Castles Crumbling,21,"I was held up so high, I used to be great",5
Speak Now Taylor's Version,Castles Crumbling,21,They used to cheer when they saw my face,6
Speak Now Taylor's Version,Castles Crumbling,21,"Now, I fear I have fallen from grace",7
Speak Now Taylor's Version,Castles Crumbling,21,And I feel like my castle's crumbling down,8
Speak Now Taylor's Version,Castles Crumbling,21,And I watch all my bridges burn to the ground,9
Speak Now Taylor's Version,Castles Crumbling,21,"And you don't want to know me, I will just let you down",10
Speak Now Taylor's Version,Castles Crumbling,21,You don't wanna know me now,11
Speak Now Taylor's Version,Castles Crumbling,21,"Once, I was the great hope for a dynasty",12
Speak Now Taylor's Version,Castles Crumbling,21,Crowds would hang on my words and they trusted me,13
Speak Now Taylor's Version,Castles Crumbling,21,"Their faith was strong, but I pushed it too far",14
Speak Now Taylor's Version,Castles Crumbling,21,I held that grudge 'til it tore me apart,15
Speak Now Taylor's Version,Castles Crumbling,21,Power went to my head and I couldn't stop,16
Speak Now Taylor's Version,Castles Crumbling,21,"Ones I loved tried to help, so I ran them off",17
Speak Now Taylor's Version,Castles Crumbling,21,And here I sit alone behind walls of regret,18
Speak Now Taylor's Version,Castles Crumbling,21,Falling down like promises that I never kept,19
Speak Now Taylor's Version,Castles Crumbling,21,And I feel like my castle's crumbling down,20
Speak Now Taylor's Version,Castles Crumbling,21,And I watch all my bridges burn to the ground,21
Speak Now Taylor's Version,Castles Crumbling,21,"And you don't want to know me, I will just let you down",22
Speak Now Taylor's Version,Castles Crumbling,21,You don't wanna know me now,23
Speak Now Taylor's Version,Castles Crumbling,21,My foes and friends watch my reign end,24
Speak Now Taylor's Version,Castles Crumbling,21,I don't know how it could've ended this way,25
Speak Now Taylor's Version,Castles Crumbling,21,Smoke billows from my ships in the harbor,26
Speak Now Taylor's Version,Castles Crumbling,21,People look at me like I'm a monster,27
Speak Now Taylor's Version,Castles Crumbling,21,Now they're screamin' at the palace's front gates,28
Speak Now Taylor's Version,Castles Crumbling,21,Used to chant my name,29
Speak Now Taylor's Version,Castles Crumbling,21,Now they're screaming that they hate me,30
Speak Now Taylor's Version,Castles Crumbling,21,Never wanted you to hate me,31
Speak Now Taylor's Version,Castles Crumbling,21,My castle's crumbling down,32
Speak Now Taylor's Version,Castles Crumbling,21,And I watch all my bridges burn to the ground,33
Speak Now Taylor's Version,Castles Crumbling,21,"And you don't want to know me, I will just let you down (Just let you down)",34
Speak Now Taylor's Version,Castles Crumbling,21,My castle's crumbling down,35
Speak Now Taylor's Version,Castles Crumbling,21,"You don't wanna know me now, now",36
Speak Now Taylor's Version,Castles Crumbling,21,"(Once, I had an empire)",37
Speak Now Taylor's Version,Castles Crumbling,21,"(Once, I had an empire)",38
Speak Now Taylor's Version,Castles Crumbling,21,"(Once, I had an empire)",39
Speak Now Taylor's Version,Foolish One,22,"My cards are on the table, yours are in your hand",1
Speak Now Taylor's Version,Foolish One,22,"Chances are, tonight, you've already got plans",2
Speak Now Taylor's Version,Foolish One,22,And chances are I will talk myself to sleep again,3
Speak Now Taylor's Version,Foolish One,22,You give me just enough attention to keep my hopes too high,4
Speak Now Taylor's Version,Foolish One,22,Wishful thoughts forget to mention when something's really not right,5
Speak Now Taylor's Version,Foolish One,22,And I will block out these voices of reason in my head,6
Speak Now Taylor's Version,Foolish One,22,"And the voices say, ""You are not the exception",7
Speak Now Taylor's Version,Foolish One,22,"You will never learn your lesson""",8
Speak Now Taylor's Version,Foolish One,22,Foolish one,9
Speak Now Taylor's Version,Foolish One,22,Stop checkin' your mailbox for confessions of love,10
Speak Now Taylor's Version,Foolish One,22,That ain't never gonna come,11
Speak Now Taylor's Version,Foolish One,22,"You will take the long way, you will take the long way down",12
Speak Now Taylor's Version,Foolish One,22,You know how to keep me waitin',13
Speak Now Taylor's Version,Foolish One,22,I know how to act like I'm fine,14
Speak Now Taylor's Version,Foolish One,22,Don't know what to call this situation,15
Speak Now Taylor's Version,Foolish One,22,But I know I can't call you mine,16
Speak Now Taylor's Version,Foolish One,22,"And it's delicate, but I will do my best to seem bulletproof",17
Speak Now Taylor's Version,Foolish One,22,Cause when my head is on your shoulder,18
Speak Now Taylor's Version,Foolish One,22,It starts thinkin' you'll come around,19
Speak Now Taylor's Version,Foolish One,22,"And maybe, someday, when we're older",20
Speak Now Taylor's Version,Foolish One,22,This is something we'll laugh about,21
Speak Now Taylor's Version,Foolish One,22,Over coffee every mornin' while you're watching the news,22
Speak Now Taylor's Version,Foolish One,22,"But then the voices say, ""You are not the exception",23
Speak Now Taylor's Version,Foolish One,22,"You will never learn your lesson""",24
Speak Now Taylor's Version,Foolish One,22,Foolish one,25
Speak Now Taylor's Version,Foolish One,22,Stop checkin' your mailbox for confessions of love,26
Speak Now Taylor's Version,Foolish One,22,That ain't never gonna come,27
Speak Now Taylor's Version,Foolish One,22,"You will take the long way, you will take the long way down",28
Speak Now Taylor's Version,Foolish One,22,Foolish one,29
Speak Now Taylor's Version,Foolish One,22,Stop checkin' your mailbox for confessions of love,30
Speak Now Taylor's Version,Foolish One,22,That ain't never gonna come,31
Speak Now Taylor's Version,Foolish One,22,You will learn the hard way instead of just walkin' out,32
Speak Now Taylor's Version,Foolish One,22,Now I'm slidin' down the wall with my head in my hands,33
Speak Now Taylor's Version,Foolish One,22,"Sayin', ""How could I not see the signs?""",34
Speak Now Taylor's Version,Foolish One,22,"Oh, you haven't written me or called",35
Speak Now Taylor's Version,Foolish One,22,But goodbye screamin' in the silence,36
Speak Now Taylor's Version,Foolish One,22,And the voices in my head are tellin' me why,37
Speak Now Taylor's Version,Foolish One,22,Cause you got her on your arm and me in the wings,38
Speak Now Taylor's Version,Foolish One,22,"I'll get your longing glances, but she'll get your ring",39
Speak Now Taylor's Version,Foolish One,22,And you will say you had the best of intentions,40
Speak Now Taylor's Version,Foolish One,22,And maybe I will finally learn my lesson,41
Speak Now Taylor's Version,Foolish One,22,Foolish one,42
Speak Now Taylor's Version,Foolish One,22,Stop checkin' your mailbox for confessions of love,43
Speak Now Taylor's Version,Foolish One,22,That ain't never gonna come,44
Speak Now Taylor's Version,Foolish One,22,"You will take the long way, you will take the long way down",45
Speak Now Taylor's Version,Foolish One,22,Foolish one,46
Speak Now Taylor's Version,Foolish One,22,Stop checkin' your mailbox for confessions of love,47
Speak Now Taylor's Version,Foolish One,22,That ain't never gonna come,48
Speak Now Taylor's Version,Foolish One,22,"You will learn the hard way instead of just walkin' out, oh-oh, oh, oh",49
Speak Now Taylor's Version,Foolish One,22,"La-la-la-la-la, la-la-la-la, oh",50
Speak Now Taylor's Version,Foolish One,22,La-la-la-la-la,51
Speak Now Taylor's Version,Foolish One,22,Ain't never gonna come,52
Speak Now Taylor's Version,Foolish One,22,"Ooh, you will learn the hard way now",53
Speak Now Taylor's Version,Foolish One,22,Foolish one,54
Speak Now Taylor's Version,Foolish One,22,Sittin' 'round waiting for confessions of love,55
Speak Now Taylor's Version,Foolish One,22,They ain't never gonna come,56
Speak Now Taylor's Version,Foolish One,22,"And thinkin' he's the one, you should've been walkin' out",57
Speak Now Taylor's Version,Foolish One,22,Foolish one,58
Speak Now Taylor's Version,Foolish One,22,The day is gonna come for your confessions of love,59
Speak Now Taylor's Version,Foolish One,22,"When all is said and done, he just wasn't the one",60
Speak Now Taylor's Version,Foolish One,22,"No, he just wasn't the one",61
Speak Now Taylor's Version,Timeless,23,"Down the block, there's an antique shop",1
Speak Now Taylor's Version,Timeless,23,"And something in my head said, ""Stop,"" so I walked in",2
Speak Now Taylor's Version,Timeless,23,On the counter was a cardboard box,3
Speak Now Taylor's Version,Timeless,23,"And the sign said, ""Photos: twenty-five cents each""",4
Speak Now Taylor's Version,Timeless,23,"Black and white, saw a '30s bride",5
Speak Now Taylor's Version,Timeless,23,And school lovers laughin' on the porch of their first house,6
Speak Now Taylor's Version,Timeless,23,The kinda love that you only find once in a lifetime,7
Speak Now Taylor's Version,Timeless,23,The kind you don't put down,8
Speak Now Taylor's Version,Timeless,23,And that's when I called you and it's so hard to explain,9
Speak Now Taylor's Version,Timeless,23,"But in those photos, I saw us instead",10
Speak Now Taylor's Version,Timeless,23,"And, somehow, I know that you and I would've found each other",11
Speak Now Taylor's Version,Timeless,23,"In another life, you still would've turned my head even if we'd met",12
Speak Now Taylor's Version,Timeless,23,On a crowded street in 1944,13
Speak Now Taylor's Version,Timeless,23,And you were headed off to fight in the war,14
Speak Now Taylor's Version,Timeless,23,You still would've been mine,15
Speak Now Taylor's Version,Timeless,23,We would have been timeless,16
Speak Now Taylor's Version,Timeless,23,I would've read your love letters every single night,17
Speak Now Taylor's Version,Timeless,23,And prayed to God you'd be comin' home all right,18
Speak Now Taylor's Version,Timeless,23,And you would've been fine,19
Speak Now Taylor's Version,Timeless,23,We would have been timeless,20
Speak Now Taylor's Version,Timeless,23,Cause I believe that we were supposed to find this,21
Speak Now Taylor's Version,Timeless,23,"So, even in a different life, you still would've been mine",22
Speak Now Taylor's Version,Timeless,23,We would've been timeless,23
Speak Now Taylor's Version,Timeless,23,I had to smile when it caught my eye,24
Speak Now Taylor's Version,Timeless,23,There was one of a teenage couple in the driveway,25
Speak Now Taylor's Version,Timeless,23,Holdin' hands on the way to a dance,26
Speak Now Taylor's Version,Timeless,23,And the date on the back said 1958,27
Speak Now Taylor's Version,Timeless,23,Which brought me back to the first time I saw you,28
Speak Now Taylor's Version,Timeless,23,Time stood still like somethin' in this old shop,29
Speak Now Taylor's Version,Timeless,23,I thought about it as I started lookin' 'round,30
Speak Now Taylor's Version,Timeless,23,At these precious things that time forgot,31
Speak Now Taylor's Version,Timeless,23,That's when I came upon a book covered in cobwebs,32
Speak Now Taylor's Version,Timeless,23,Story of a romance torn apart by fate,33
Speak Now Taylor's Version,Timeless,23,"Hundreds of years ago, they fell in love, like we did",34
Speak Now Taylor's Version,Timeless,23,And I'd die for you in the same way if I first saw your face,35
Speak Now Taylor's Version,Timeless,23,In the fifteen hundreds off in a foreign land,36
Speak Now Taylor's Version,Timeless,23,And I was forced to marry another man,37
Speak Now Taylor's Version,Timeless,23,You still would've been mine,38
Speak Now Taylor's Version,Timeless,23,We would have been timeless,39
Speak Now Taylor's Version,Timeless,23,I would've read your love letters every single night,40
Speak Now Taylor's Version,Timeless,23,And run away and left it all behind,41
Speak Now Taylor's Version,Timeless,23,You still would've been mine,42
Speak Now Taylor's Version,Timeless,23,We would've been timeless,43
Speak Now Taylor's Version,Timeless,23,Cause I believe that we were supposed to find this,44
Speak Now Taylor's Version,Timeless,23,"So, even in a different life, you still would've been mine",45
Speak Now Taylor's Version,Timeless,23,We would've been timeless,46
Speak Now Taylor's Version,Timeless,23,Time breaks down your mind and body,47
Speak Now Taylor's Version,Timeless,23,Don't you let it touch your soul,48
Speak Now Taylor's Version,Timeless,23,It was like an age-old classic,49
Speak Now Taylor's Version,Timeless,23,The first time that you saw me,50
Speak Now Taylor's Version,Timeless,23,"The story started when you said, ""Hello""",51
Speak Now Taylor's Version,Timeless,23,In a crowded room a few short years ago,52
Speak Now Taylor's Version,Timeless,23,"And sometimes there's no proof, you just know",53
Speak Now Taylor's Version,Timeless,23,You're always gonna be mine,54
Speak Now Taylor's Version,Timeless,23,We're gonna be,55
Speak Now Taylor's Version,Timeless,23,I'm gonna love you when our hair is turnin' gray,56
Speak Now Taylor's Version,Timeless,23,We'll have a cardboard box of photos of the life we've made,57
Speak Now Taylor's Version,Timeless,23,"And you'll say, ""Oh my, we really were timeless""",58
Speak Now Taylor's Version,Timeless,23,"We're gonna be timeless, timeless",59
Speak Now Taylor's Version,Timeless,23,You still would've been mine,60
Speak Now Taylor's Version,Timeless,23,We would've been,61
Speak Now Taylor's Version,Timeless,23,Even if we'd met on a crowded street in 1944,62
Speak Now Taylor's Version,Timeless,23,You still would've been mine,63
Speak Now Taylor's Version,Timeless,23,We would've been,64
Speak Now Taylor's Version,Timeless,23,"Down the block, there's an antique shop",65
Speak Now Taylor's Version,Timeless,23,"And somethin' in my head said, ""Stop,"" so I walked in",66
